Date,VIX,GSPC,DJI,MERV,BVSP,GSPTSE,MXX,AORD,SSEC,HSI,BSESN,JKSE,KLSE,N225,NZ50,STI,KS11,TWII,ATX,FCHI,GDAXI,OSEAX,OMXSPI,SSMI,FTSE,GD.AT,TA100,DJT,DJU,DJA,NYA,IXIC,NDX,NBI,OEX,MID,SML,XAX,NWX,XMI,PSE,RUI,RUT,RUA,DWC,TYX,TNX,FVX,IRX,XAU,BFX
2013-12-02,14.23,1800.900024,16008.76953,5530.879883,51245,13419.59961,42138.55078,5273.5,2207.371094,24038.55078,20898.00977,4321.977051,1818.150024,15655.07031,4792.330078,3188.76001,2030.780029,8414.586277,2630.379883,4285.810059,9401.959961,591.880005,414.200012,8257.299805,6595.299805,1228.23,1229.719971,7254.069824,485.149994,5490.970215,10137.01953,4045.26001,3481.149902,2347.879883,803.619995,1303.640015,648.27002,2364.389893,302.049988,1759.23999,1658.530029,1002.460022,1129.119995,1078.050049,,3.86,2.801,1.421,0.05,81.879997,2858.110107
2013-12-03,14.55,1795.150024,15914.62012,5291.009766,50349,13319.90039,41876.85938,5249.600098,2222.669922,23910.4707,20854.91992,4288.76416,1824.290039,15749.66016,4783.850098,3187.669922,2009.359985,8392.525793,2580.080078,4172.439941,9223.400391,589.159973,407.170013,8109.899902,6532.399902,1220.98,1222.180054,7184.100098,487.980011,5461.779785,10086.70996,4037.199951,3479.340088,2305.699951,801.669983,1299.170044,645.530029,2362.969971,303.119995,1749.699951,1653.569946,999.200012,1123.780029,1074.410034,,3.837,2.775,1.391,0.035,80.879997,2804.97998
2013-12-04,14.7,1792.810059,15889.76953,5310.549805,50216,13304.90039,42003.64844,5267.5,2251.761963,23728.69922,20708.71094,4241.301758,1821.900024,15407.94043,4734.160156,3160.699951,1986.800049,8417.975916,2540.620117,4148.52002,9140.629883,585.609985,406.089996,8045.5,6510,1211.77,1216.569946,7157.930176,488.890015,5452.609863,10064.86035,4038,3483.01001,2302.610107,801.070007,1297.599976,643.22998,2374.02002,305.809998,1746.550049,1650.400024,998.159973,1121.380005,1073.199951,,3.905,2.841,1.442,0.052,83.010002,2788.820068
2013-12-05,15.08,1785.030029,15821.50977,5324.359863,50788,13200.40039,41910.07813,5196.899902,2247.062988,23712.57031,20957.81055,4216.894043,1824.859985,15177.49023,4719.950195,3124.379883,1984.77002,8375.516076,2510.899902,4099.910156,9084.950195,585.609985,403.76001,8025.600098,6498.299805,1190.31,1222.380005,7156.509766,484.410004,5431.919922,10016.74023,4033.169922,3477.72998,2299.070068,797.159973,1299.050049,644.640015,2379.110107,308.410004,1738.959961,1647.219971,994.400024,1122.469971,1069.569946,,3.914,2.862,1.475,0.048,80.970001,2766.189941
2013-12-06,13.79,1805.089966,16020.2002,5331.279785,50944,13280.7002,41925.53906,5186,2237.10791,23743.09961,20996.5293,4180.788086,1826.949951,15299.86035,4713.52002,3114.169922,1980.410034,8367.695786,2509.560059,4129.370117,9172.410156,584.570007,405.420013,8066.100098,6552,1177.34,,7200.410156,490.290009,5489.439941,10131.20996,4062.52002,3504.26001,2320.199951,805.75,1309.680054,649.580017,2386.850098,311.170013,1763.689941,1667.369995,1004.840027,1131.380005,1080.579956,,3.917,2.883,1.505,0.052,80.800003,2790.23999
2013-12-09,13.49,1808.369995,16025.53027,5334.169922,51165,13312.79981,42289.23047,5148.399902,2238.199951,23811.16992,21326.41992,4214.341797,1841.869995,15650.20996,4718.310059,3113.639893,2000.380005,8444.595957,2527.419922,4134.100098,9195.169922,587.210022,407.700012,8056.299805,6559.5,1182.93,1220.609985,7225.27002,487.890015,5492.149902,10146.25977,4068.75,3516.169922,2313.330078,807.359985,1311,648.669983,2381.530029,311.890015,1765.51001,1664.660034,1006.73999,1129.459961,1082.319946,,3.889,2.857,1.497,0.052,82.480003,2799.72998
2013-12-10,13.91,1802.619995,15973.12988,5224.240234,50993,13324,42490.10156,5146.200195,2237.491943,23744.18945,21255.25977,4275.678223,1843.849976,15611.30957,4706.509766,3081.719971,1993.449951,8443.365492,2533.590088,4091.139893,9114.44043,586.820007,404.359985,7971.799805,6523.299805,1200.67,1210.180054,7172.589844,482.420013,5461.330078,10114.66992,4060.48999,3514.199951,2296.050049,804.150024,1306.969971,642.27002,2379.040039,308.73999,1759.589966,1659.719971,1003.890015,1119.689941,1078.73999,,3.829,2.797,1.449,0.07,85.790001,2790.610107
2013-12-11,15.35,1782.219971,15843.53027,5186.319824,50068,13133.40039,42304.55078,5109.5,2204.166016,23338.24023,21171.41016,4271.743164,1842.819946,15515.05957,4704.299805,3060.73999,1977.969971,8433.745402,2507.280029,4086.860107,9077.110352,582.73999,403.679993,7956.299805,6507.700195,1196.98,1202.51001,7057.470215,478.299988,5403.850098,9991.459961,4003.810059,3468.98999,2237.01001,796.280029,1285.030029,633.22998,2359.659912,306.48999,1743.130005,1640.380005,992.01001,1101.5,1065.609985,,3.88,2.844,1.489,0.068,82.830002,2778.159912
2013-12-12,15.54,1775.5,15739.42969,5223.310059,50122,13114.40039,,5069.200195,2202.795898,23218.11914,20925.60938,4212.217773,1833.869995,15341.82031,4708.200195,3059.040039,1967.930054,8361.306156,2484.800049,4069.120117,9017,577.900024,399.679993,7849.600098,6445.299805,1186.93,1185.400024,7059.490234,478.700012,5385.029785,9949.580078,3998.399902,3460.290039,2253.530029,792.320007,1285.160034,634.609985,2336.469971,301.890015,1730.300049,1632.48999,989.02002,1103.27002,1062.780029,,3.897,2.877,1.532,0.063,81.779999,2764.300049
2013-12-13,15.76,1775.319946,15755.36035,5258.27002,50051,13125.7002,41884.82813,5101.5,2196.074951,23245.96094,20715.58008,4174.830078,1840.349976,15403.11035,4717.060059,3066.02002,1962.910034,8376.916463,2462.159912,4059.709961,9006.459961,579.919983,399.880005,7828.899902,6440,1156.74,,7086.430176,477.809998,5392.689941,9954.839844,4000.97998,3456.399902,2252.050049,791.559998,1289.420044,636.780029,2333.909912,302.079987,1731.119995,1640.550049,989.5,1107.050049,1063.550049,,3.873,2.868,1.532,0.06,82.150002,2751.810059
2013-12-16,16.030001,1786.540039,15884.57031,5380.890137,50280,13184.40039,42054.01953,5093.100098,2160.861084,23114.66016,20659.51953,4125.956055,1837.880005,15152.91016,4735.609863,3053.77002,1961.150024,8313.846331,2471.189941,4119.879883,9163.55957,583.109985,404.01001,7856.299805,6522.200195,1146.88,1190.619995,7151.160156,481.070007,5437.339844,10024.96973,4029.52002,3475.790039,2256.27002,796.530029,1299.660034,644.090027,2346.070068,306.899994,1745.319946,1654.959961,995.72998,1119.849976,1070.680054,,3.895,2.877,1.531,0.058,82.940002,2784.169922
2013-12-17,16.209999,1781,15875.25977,5422.830078,50090,13180.2002,41758.55078,5106.100098,2151.079102,23069.23047,20612.14063,4182.346191,1850.900024,15278.62988,4728.02002,3067.570068,1965.73999,8352.90579,2447.47998,4068.639893,9085.120117,584.039978,402.829987,7831,6486.200195,1146.69,1189.319946,7119.529785,481.350006,5428.879883,9989.080078,4023.679932,3469.320068,2232.090088,793.419983,1299.23999,643.080017,2337.919922,307.880005,1742.25,1658.27002,993.070007,1118.890015,1067.97998,,3.872,2.843,1.495,0.063,82.599998,2761.909912
2013-12-18,13.8,1810.650024,16167.96973,5411.189941,50563,13334.7002,42079.87109,5099.299805,2148.284912,23143.82031,20859.85938,4196.282227,1847.5,15587.79981,4675.879883,3061.780029,1974.630005,8349.016152,2479.590088,4109.509766,9181.75,581.73999,406.109985,7881.299805,6492.100098,1146.26,1196.319946,7207.169922,486.910004,5513.740234,10154.2002,4070.060059,3509.629883,2291.600098,807.109985,1314.810059,650.98999,2369.560059,309.959991,1775.449951,1681.880005,1008.909973,1133.719971,1084.780029,,3.913,2.885,1.515,0.06,81.589996,2794.689941
2013-12-19,14.15,1809.599976,16179.08008,5409.680176,50819,13392.2002,42198.32031,5202,2127.791992,22888.75,20708.61914,4231.97998,1846.180054,15859.21973,4707.060059,3070.22998,1975.650024,8407.376337,2487.320068,4154.27002,9335.740234,584.880005,412.279999,8001.200195,6584.700195,1155.53,1193.930054,7206.459961,483.73999,5510.540039,10151.53027,4058.139893,3498.629883,2288.300049,806.940002,1304.339966,645.690002,2366.23999,309.380005,1778.540039,1682.140015,1007.77002,1125.449951,1083.030029,,3.901,2.925,1.644,0.058,80.410004,2839.360107
2013-12-20,13.79,1818.319946,16221.13965,5264.779785,51186,13399.59961,42183.76953,5261.5,2084.793945,22812.17969,21079.7207,4195.556152,1838.030029,15870.41992,4681.189941,3094.47998,1983.349976,8408.506216,2500.75,4193.77002,9400.179688,590.98999,416.730011,8081.399902,6606.600098,1123.86,,7282.259766,488.339996,5543.180176,10196.07031,4104.740234,3531.189941,2333.75,809.73999,1318.849976,657.409973,2369.330078,313.690002,1782.800049,1701.160034,1013.340027,1146.469971,1090.140015,,3.824,2.887,1.67,0.055,80.43,2869.669922
2013-12-23,13.04,1827.98999,16294.61035,5351.290039,51356,13447.7002,42508.03125,5291.5,2089.707031,22921.56055,21101.0293,4189.60791,1832.859985,15870.41992,4722.640137,3116.219971,1996.890015,8456.435767,2529.26001,4215.290039,9488.820312,598.380005,420.269989,8107.100098,6678.600098,1112.08,1216.97998,7312.040039,487.01001,5561.790039,10246.66992,4148.899902,3569.399902,2362.179932,814.52002,1328.939941,662.969971,2385.370117,315.519989,1787.920044,1710.540039,1018.940002,1157.219971,1096.51001,,3.844,2.929,1.693,0.058,80.489998,2887.580078
2013-12-24,12.48,1833.319946,16357.54981,,51356,13518,42585.66016,5325.5,2092.905029,23179.55078,21032.71094,4202.833984,1835.48999,15889.33008,4767.939941,3127.290039,2001.589966,8450.466057,,4218.410156,,,,,6694.200195,1112.08,1211.400024,7339.370117,488.959991,5583.180176,10284.40039,4155.419922,3572.800049,2356.590088,816.789978,1334.420044,665.150024,2400.040039,315.549988,1795.930054,1715.589966,1022.140015,1161.800049,1100.02002,,3.901,2.983,1.741,0.068,82.790001,2899.419922
2013-12-27,12.46,1841.400024,16478.41016,5400.160156,51267,13588,42753.21875,5323.799805,2101.250977,23243.24023,21193.58008,4212.97998,1861.060059,16178.94043,4767.359863,3149.76001,2002.280029,8535.01562,2550.429932,4277.649902,9589.389648,604.309998,424.089996,8221.900391,6750.899902,1165.24,,7352.080078,487.940002,5607.52002,10353.21973,4156.589844,3574.02002,2359.879883,821.25,1336.300049,665.070007,2419.52002,321.450012,1810.699951,1720.75,1026.140015,1161.089966,1103.930054,,3.943,3.006,1.744,0.058,84.290001,2921.050049
2013-12-30,13.56,1841.069946,16504.28906,5391.029785,51507,13581.40039,42958.82031,5358,2097.529053,23244.86914,21143.00977,4274.176758,1872.52002,16291.30957,4768.97998,3153.290039,2011.339966,8623.405016,2546.540039,4275.709961,9552.160156,602.799988,423.660004,8203,6731.299805,1158.03,1200.300049,7351.200195,489.279999,5614.470215,10357.83984,4154.200195,3570.080078,2368.540039,820.409973,1338.209961,664.559998,2405.73999,322.850006,1812.319946,1726.969971,1026.170044,1160.589966,1103.910034,,3.907,2.976,1.711,0.055,82.379997,2915.330078
2013-12-31,13.72,1848.359985,16576.66016,,,13621.59961,42727.08984,5353.100098,2115.978027,23306.39063,21170.67969,,1866.959961,,4737.009766,3167.429932,,8611.485128,,4295.950195,,,,,6749.100098,1162.68,1206.800049,7400.569824,490.570007,5641.549805,10400.32031,4176.589844,3592,2369.530029,823.809998,1342.530029,665.539978,2426.199951,323.940002,1818.319946,1732.910034,1030.359985,1163.640015,1108.290039,,3.964,3.026,1.748,0.063,84.150002,2923.820068
2014-01-02,14.23,1831.97998,16441.34961,5320.649902,50341,13594.2002,42188.44922,5369.799805,2109.386963,23340.05078,20888.33008,4327.265137,1852.949951,,,3174.649902,1967.189941,8612.515398,2533.77002,4227.279785,9400.040039,600.919983,421.600006,8229,6717.899902,1204.96,1207.48999,7287.870117,482.880005,5577.700195,10283.41992,4143.069824,3563.570068,2373.459961,817.049988,1328.22998,657.289978,2403.340088,319.980011,1802.209961,1716.22998,1021.25,1150.719971,1098.290039,,3.919,2.985,1.716,0.058,87.540001,2880.449951
2014-01-03,13.76,1831.369995,16469.99023,5382.049805,50981,13548.90039,42064.96875,5351.799805,2083.13501,22817.2793,20851.33008,4257.663086,1834.73999,,4769.040039,3131.469971,1946.140015,8546.515587,2553.379883,4247.649902,9435.150391,601.179993,422.420013,8270.5,6730.700195,1205.51,,7327.370117,481.399994,5589.680176,10296.76953,4131.910156,3538.72998,2361.620117,816.469971,1333.780029,660.059998,2397.620117,322.369995,1806.939941,1718.25,1021.22998,1156.089966,1098.680054,,3.93,2.995,1.727,0.058,86.629997,2903.98999
2014-01-06,13.55,1826.77002,16425.09961,5283.029785,50974,13495.5,41525.94922,5327.700195,2045.708984,22684.15039,20787.30078,4202.809082,1829.180054,15908.87988,,3123.820068,1953.280029,8499.985447,,4227.540039,9428,600.23999,,8272.200195,6730.700195,1205.51,1206.459961,7234.029785,482.299988,5561.509766,10270.04981,4113.680176,3526.959961,2338.409912,815.080017,1325.209961,654.390015,2391.830078,320.920013,1803.180054,1709.380005,1018.330017,1147.160034,1095.130005,,3.898,2.961,1.697,0.045,86.959999,2892.959961
2014-01-07,12.92,1837.880005,16530.93945,5353.970215,50430,13596.90039,41778.60156,5318.799805,2047.317017,22712.7793,20693.24023,4175.806152,1825.109985,15814.37012,,3120.879883,1959.439941,8512.275451,2630.090088,4262.680176,9506.200195,601.130005,423.51001,8319.400391,6755.5,1238.06,1218.349976,7287.759766,486.359985,5600.5,10327.33008,4153.180176,3557.850098,2370.179932,819.630005,1336.579956,660.109985,2396.840088,324.720001,1815.449951,1731.400024,1024.880005,1157.630005,1102.410034,,3.881,2.937,1.674,0.043,86.93,2911.570068
2014-01-08,12.87,1837.48999,16462.74023,5388.899902,50577,13614.59961,41515.48828,5318.700195,2044.339966,22996.58984,20729.38086,4200.592773,1831.300049,16121.4502,,3150.649902,1958.959961,8555.985287,2669.310059,4260.959961,9497.839844,604.380005,423.690002,8352.799805,6721.799805,1279.41,1219.27002,7310.129883,484.170013,5588.919922,10320.91016,4165.609863,3567.540039,2417.879883,818.109985,1338.51001,657.969971,2382,328.440002,1805.430054,1744.339966,1024.98999,1157.459961,1102.51001,,3.903,2.993,1.76,0.04,85.769997,2932.72998
2014-01-09,12.89,1838.130005,16444.75977,5375.089844,49322,13629.40039,41585.53906,5327.5,2027.621948,22787.33008,20713.36914,4201.217773,1828.209961,15880.33008,,3145.409912,1946.109985,8514.655327,2673.26001,4225.140137,9421.610352,606.619995,424.089996,8295.900391,6691.299805,1289.98,1218.640015,7379.620117,487.380005,5606.379883,10325.74023,4156.189941,3552.580078,2449.25,817.48999,1340.02002,657.679993,2377.550049,322.730011,1804.98999,1742.150024,1025.369995,1158.349976,1102.949951,,3.873,2.963,1.745,0.033,84.199997,2928.719971
2014-01-10,12.14,1842.369995,16437.05078,5490.879883,49696,13747.5,42458.51172,5316.299805,2013.297974,22846.25,20758.49023,4254.971191,1826.609985,15912.05957,4864.390137,3143.870117,1938.540039,8529.325207,2678.040039,4250.600098,9473.240234,610.840027,426.359985,8365.099609,6739.899902,1296.39,,7466.029785,493.869995,5634.959961,10371.12988,4174.669922,3565.080078,2491.659912,817.950012,1349.089966,659.799988,2375.5,324.089996,1803.310059,1749.130005,1028.310059,1164.530029,1106.329956,,3.796,2.86,1.623,0.033,87.050003,2934.889893
2014-01-13,13.28,1819.199951,16257.94043,5570.990234,49427,13681.5,42158.62109,5296.799805,2009.563965,22888.75977,21134.21094,4390.770996,1834.969971,15912.05957,,3135.48999,1948.920044,8566.175687,2692.27002,4263.27002,9510.169922,612.73999,426.399994,8412.900391,6757.200195,1286.47,1233.140015,7361.839844,489.640015,5570.279785,10256.15039,4113.299805,3512.800049,2463.120117,808.929993,1329.869995,650.880005,2340.429932,327.320007,1784.780029,1727.790039,1015.280029,1148.089966,1092.180054,,3.767,2.827,1.589,0.03,89.07,2944.47998
2014-01-14,12.28,1838.880005,16373.86035,5560.080078,49703,13692.40039,42439.78906,5219.799805,2026.842041,22791.2793,21032.88086,,,15422.40039,,3123.75,1946.069946,8548.115192,2686,4274.200195,9540.509766,611.580017,424.910004,8384.700195,6766.899902,1260.7,1230.689941,7456.259766,489.890015,5614.160156,10343.08008,4183.02002,3580.649902,2548.290039,816.780029,1346.079956,658.690002,2354.909912,332.25,1797.77002,1759.180054,1026.550049,1163.430054,1104.51001,,3.8,2.869,1.647,0.033,87.739998,2940.790039
2014-01-15,12.28,1848.380005,16481.93945,5687.390137,50105,13772.59961,42511.25,5255.5,2023.348022,22902,21289.49023,4441.594238,1824.030029,15808.73047,,3143.25,1953.280029,8602.525193,2729.070068,4332.069824,9733.80957,618.690002,430.600006,8423.400391,6819.899902,1283.7,1245.01001,7503.830078,489.369995,5644.740234,10385.38965,4214.879883,3609.840088,2539.189941,822.5,1353.75,663.559998,2363.909912,338.720001,1806.5,1774.469971,1031.810059,1171.349976,1110.319946,,3.806,2.884,1.673,0.035,88.949997,2957.97998
2014-01-16,12.53,1845.890015,16417.00977,5833.209961,49696,13831.59961,42172.73047,5319.399902,2023.70105,22986.41016,21265.17969,4412.48877,1813.01001,15747.2002,,3140.439941,1957.319946,8612.085712,2713.040039,4319.27002,9717.709961,621.140015,430.600006,8450.700195,6815.399902,1271.31,1242.900024,7456.540039,492.700012,5627.069824,10376.23047,4218.689941,3611.290039,2574.570068,821.299988,1352.060059,663.190002,2378.159912,336.109985,1805.75,1774.540039,1030.589966,1173.130005,1109.25,,3.773,2.843,1.643,0.03,89.849998,2964.800049
2014-01-17,12.44,1838.699951,16458.56055,5858.77002,49182,13888.2002,41911.30859,5316.399902,2004.948975,23133.34961,21063.61914,4412.228027,,15734.45996,4893.950195,3147.330078,1944.47998,8595.975407,2721.76001,4327.5,9742.959961,618.73999,432.410004,8478.900391,6829.299805,1268.53,,7427.459961,492.700012,5628.470215,10343.45996,4197.580078,3591.25,2586.27002,817.330017,1347.810059,659.809998,2374.26001,334.790009,1805.380005,1776.75,1026.609985,1168.430054,1104.949951,,3.757,2.827,1.63,0.03,92.300003,2969.149902
2014-01-20,,,,5919.390137,48708,13990.29981,41976.37109,5307.600098,1991.253052,22928.94922,21205.05078,4431.571777,1807.589966,15641.67969,4890.5,3128.790039,1953.780029,8621.534904,2704.919922,4322.859863,9715.900391,617.909973,431.970001,8481,6836.700195,1239.48,1221.099976,,,,,,,,,,,,,,,,,,,,,,,,2964.320068
2014-01-21,12.87,1843.800049,16414.43945,5840.169922,48542,13951.79981,41838.62891,5342,2008.312988,23033.11914,21251.11914,4452.499023,1815.339966,15795.95996,4921.669922,3133.76001,1963.890015,8599.875786,2696.149902,4323.870117,9730.120117,621.320007,431.589996,8486.400391,6834.299805,1215.34,1229.01001,7469.740234,498.209991,5638.540039,10366.00977,4225.759766,3617.699951,2634.419922,818.820007,1352.930054,663.549988,2416.459961,336.269989,1806.969971,1784.73999,1029.599976,1175.719971,1108.469971,,3.739,2.825,1.641,0.028,93.57,2958.830078
2014-01-22,12.84,1844.859985,16373.33984,5896.669922,49300,13988.2002,42062.82031,5331.299805,2051.749023,23082.25,21337.66992,4477.48877,1814.099976,15820.95996,4950.339844,3133.73999,1970.420044,8625.275128,2707.209961,4324.97998,9720.110352,618.169983,433.049988,8466.700195,6826.299805,1222.88,1226.839966,7548.560059,497.720001,5647.640137,10368.88965,4243,3627.719971,2647.610107,818.460022,1359.400024,667.219971,2424.030029,338.839996,1799.369995,1789.27002,1030.709961,1181.290039,1109.98999,,3.759,2.86,1.694,0.03,91.190002,2952.360107
2014-01-23,13.77,1828.459961,16197.34961,5771.759766,48321,13933,41531.80078,5275.5,2042.180054,22733.90039,21373.66016,4496.041992,1808.310059,15695.88965,4911.080078,3100.23999,1947.589966,8595.075019,2680.26001,4280.959961,9631.040039,612.440002,428.279999,8405,6773.299805,1223.28,1219.72998,7569.890137,496.880005,5617.390137,10269.38965,4218.879883,3613.76001,2640.02002,812.130005,1347.869995,662.640015,2407.22998,334.25,1780.219971,1777.150024,1021.73999,1172.400024,1100.439941,,3.681,2.773,1.593,0.03,93.449997,2951.949951
